i,j,x_upper,y_upper,x_lower,y_lower
3,5,4264.61,2673.98,4264.93,2650.1
3,5,4267.43,2674.05,4267.75,2650.09
3,5,4270.3,2674.11,4270.62,2650.11
3,5,4273.2,2674.15,4273.53,2650.15
3,5,4276.15,2674.17,4276.47,2650.21
3,5,4279.13,2674.18,4279.45,2650.29
3,5,4282.15,2674.16,4282.47,2650.38
3,5,4285.19,2674.13,4285.51,2650.5
3,5,4288.26,2674.08,4288.58,2650.63
3,5,4291.36,2674.02,4291.67,2650.77
3,5,4294.48,2673.94,4294.79,2650.94
3,5,4297.61,2673.84,4297.92,2651.11
3,5,4300.76,2673.74,4301.06,2651.31
3,5,4303.92,2673.61,4304.22,2651.51
3,5,4307.09,2673.48,4307.38,2651.73
3,5,4310.27,2673.33,4310.55,2651.96
3,5,4313.44,2673.18,4313.72,2652.2
3,5,4316.62,2673.01,4316.89,2652.46
3,5,4319.79,2672.83,4320.05,2652.72
3,5,4322.95,2672.64,4323.21,2652.99
3,5,4326.1,2672.45,4326.35,2653.27
3,5,4329.23,2672.24,4329.48,2653.56
3,5,4332.35,2672.03,4332.6,2653.86
3,5,4335.45,2671.81,4335.69,2654.16
3,5,4338.53,2671.59,4338.76,2654.46
3,5,4341.57,2671.36,4341.8,2654.77
3,5,4344.59,2671.12,4344.81,2655.09
3,5,4347.58,2670.89,4347.78,2655.41
3,5,4350.53,2670.65,4350.73,2655.73
3,5,4353.44,2670.4,4353.63,2656.05
3,5,4356.31,2670.16,4356.49,2656.37
3,5,4359.13,2669.91,4359.31,2656.7
3,5,4361.91,2669.66,4362.08,2657.02
3,5,4364.63,2669.41,4364.79,2657.34
3,5,4367.31,2669.16,4367.46,2657.66
3,5,4369.92,2668.91,4370.07,2657.98
3,5,4372.48,2668.66,4372.62,2658.3
3,5,4374.98,2668.42,4375.11,2658.61
3,5,4377.41,2668.17,4377.54,2658.92
3,5,4379.78,2667.93,4379.9,2659.22
3,5,4382.08,2667.7,4382.19,2659.52
3,5,4384.31,2667.46,4384.41,2659.81
3,5,4386.47,2667.23,4386.56,2660.1
3,5,4388.55,2667.01,4388.64,2660.38
3,5,4390.55,2666.79,4390.63,2660.65
3,5,4392.48,2666.58,4392.55,2660.92
3,5,4394.32,2666.37,4394.39,2661.17
3,5,4396.08,2666.17,4396.15,2661.42
3,5,4397.76,2665.98,4397.82,2661.66
3,5,4399.35,2665.79,4399.4,2661.88
3,5,4400.85,2665.62,4400.89,2662.1
3,5,4402.26,2665.45,4402.3,2662.3
3,5,4403.58,2665.29,4403.62,2662.5
3,5,4404.81,2665.15,4404.84,2662.68
3,5,4405.94,2665.01,4405.97,2662.84
3,5,4406.98,2664.88,4407.01,2663
3,5,4407.93,2664.77,4407.95,2663.14
3,5,4408.77,2664.66,4408.79,2663.27
3,5,4409.52,2664.57,4409.54,2663.38
3,5,4410.17,2664.49,4410.19,2663.48
3,5,4410.72,2664.42,4410.74,2663.56
3,5,4411.18,2664.36,4411.19,2663.63
3,5,4411.53,2664.32,4411.54,2663.69
3,5,4411.78,2664.29,4411.79,2663.73
3,5,4411.93,2664.27,4411.94,2663.75
3,5,4411.98,2664.26,4411.99,2663.76
